PrimaryKey,URL,RaceDataJSON
drapeau+tricolore,https://www.pedigreequery.com/drapeau+tricolore,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""DRAPEAU TRICOLORE"",""horse_pk"":""drapeau+tricolore"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DRAPEAU TRICOLORE"",""pk"":""drapeau+tricolore"",""url"":""https://www.pedigreequery.com/drapeau+tricolore""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""JACK OF CLUBS"",""pk"":""jack+of+clubs"",""url"":""https://www.pedigreequery.com/jack+of+clubs""},""time"":""2:28.60"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""FOREVER SILVER"",""pk"":""forever+silver"",""url"":""https://www.pedigreequery.com/forever+silver""},""year"":""1989""}]"
drosselmeyer,https://www.pedigreequery.com/drosselmeyer,"[{""comment"":""BY 3 3/4 L. TRAINER 1-2"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""DROSSELMEYER"",""horse_pk"":""drosselmeyer"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DROSSELMEYER"",""pk"":""drosselmeyer"",""url"":""https://www.pedigreequery.com/drosselmeyer""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ALMA DORO"",""pk"":""alma+doro"",""url"":""https://www.pedigreequery.com/alma+doro""},""time"":""2:28.24"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""BIRDRUN"",""pk"":""birdrun"",""url"":""https://www.pedigreequery.com/birdrun""},""year"":""2011""}]"
dry+monopole,https://www.pedigreequery.com/dry+monopole,"[{""comment"":""INAUGURAL RUNNING - NTR - AT GRAVESEND: 1887-1910"",""country"":""UNITED STATES"",""dam"":{""name"":""PERU5"",""pk"":""peru5"",""url"":""https://www.pedigreequery.com/peru5""},""distance"":""10 F"",""family"":""A21"",""grade"":"""",""horse_name"":""DRY MONOPOLE"",""horse_pk"":""dry+monopole"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BLUE WING"",""pk"":""blue+wing"",""url"":""https://www.pedigreequery.com/blue+wing""},""series_grade"":""Grade II"",""sire"":{""name"":""GLENELG"",""pk"":""glenelg"",""url"":""https://www.pedigreequery.com/glenelg""},""surface"":""Dirt"",""third"":{""name"":""HIDALGO4"",""pk"":""hidalgo4"",""url"":""https://www.pedigreequery.com/hidalgo4""},""time"":""2:07.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""DRY MONOPOLE"",""pk"":""dry+monopole"",""url"":""https://www.pedigreequery.com/dry+monopole""},""year"":""1887""}]"
dynever,https://www.pedigreequery.com/dynever,"[{""comment"":""TRACK: FAST"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""DYNEVER"",""horse_pk"":""dynever"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DYNEVER"",""pk"":""dynever"",""url"":""https://www.pedigreequery.com/dynever""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""NEWFOUNDLAND3"",""pk"":""newfoundland3"",""url"":""https://www.pedigreequery.com/newfoundland3""},""time"":""1:46.30"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""SEATTLE FITZ"",""pk"":""seattle+fitz"",""url"":""https://www.pedigreequery.com/seattle+fitz""},""year"":""2004""}]"
eight+thirty,https://www.pedigreequery.com/eight+thirty,"[{""comment"":""MY"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""EIGHT THIRTY"",""horse_pk"":""eight+thirty"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""CANT WAIT"",""pk"":""cant+wait"",""url"":""https://www.pedigreequery.com/cant+wait""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""EIGHT THIRTY"",""pk"":""eight+thirty"",""url"":""https://www.pedigreequery.com/eight+thirty""},""time"":""2:03.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""ISOLATER"",""pk"":""isolater"",""url"":""https://www.pedigreequery.com/isolater""},""year"":""1940""}]"
eldaafer,https://www.pedigreequery.com/eldaafer,"[{""comment"":""SY NO 17-1"",""country"":""UNITED STATES"",""dam"":{""name"":""HABIBTI2"",""pk"":""habibti2"",""url"":""https://www.pedigreequery.com/habibti2""},""distance"":""12 F"",""family"":""23-b"",""grade"":""Grade II"",""horse_name"":""ELDAAFER"",""horse_pk"":""eldaafer"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""NITE LIGHT2"",""pk"":""nite+light2"",""url"":""https://www.pedigreequery.com/nite+light2""},""series_grade"":""Grade II"",""sire"":{""name"":""AP INDY"",""pk"":""ap+indy"",""url"":""https://www.pedigreequery.com/ap+indy""},""surface"":""Dirt"",""third"":{""name"":""RISING MOON3"",""pk"":""rising+moon3"",""url"":""https://www.pedigreequery.com/rising+moon3""},""time"":""2:31.58"",""track"":""BELMONT PARK"",""trainer"":""DIANE ALVARADO"",""winner"":{""name"":""ELDAAFER"",""pk"":""eldaafer"",""url"":""https://www.pedigreequery.com/eldaafer""},""year"":""2009""},{""comment"":""NO 10-1 OVER 19-1"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""ELDAAFER"",""horse_pk"":""eldaafer"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GABRIELS HILL"",""pk"":""gabriels+hill"",""url"":""https://www.pedigreequery.com/gabriels+hill""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ELDAAFER"",""pk"":""eldaafer"",""url"":""https://www.pedigreequery.com/eldaafer""},""time"":""2:30.07"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""ALCOMO"",""pk"":""alcomo"",""url"":""https://www.pedigreequery.com/alcomo""},""year"":""2010""},{""comment"":""WON BY 10 L."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""ELDAAFER"",""horse_pk"":""eldaafer"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ELDAAFER"",""pk"":""eldaafer"",""url"":""https://www.pedigreequery.com/eldaafer""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ARTHURS TALE"",""pk"":""arthurs+tale"",""url"":""https://www.pedigreequery.com/arthurs+tale""},""time"":""2:28.89"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""REDEEMED6"",""pk"":""redeemed6"",""url"":""https://www.pedigreequery.com/redeemed6""},""year"":""2012""}]"
elnaawi,https://www.pedigreequery.com/elnaawi,"[{""comment"":""TRACK: FAST, 10R"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""ELNAAWI"",""horse_pk"":""elnaawi"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""TURCO BRAVO"",""pk"":""turco+bravo"",""url"":""https://www.pedigreequery.com/turco+bravo""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ELNAAWI"",""pk"":""elnaawi"",""url"":""https://www.pedigreequery.com/elnaawi""},""time"":""2:28.40"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""SHAMAN GHOST"",""pk"":""shaman+ghost"",""url"":""https://www.pedigreequery.com/shaman+ghost""},""year"":""2016""}]"
enchantment2,https://www.pedigreequery.com/enchantment2,"[{""comment"":""DUNLIN DQD FROM 3RD., 7TH ZEV (130)"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""ENCHANTMENT2"",""horse_pk"":""enchantment2"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""SUNSINI"",""pk"":""sunsini"",""url"":""https://www.pedigreequery.com/sunsini""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ENCHANTMENT2"",""pk"":""enchantment2"",""url"":""https://www.pedigreequery.com/enchantment2""},""time"":""1:50.80"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""HEPHAISTOS"",""pk"":""hephaistos"",""url"":""https://www.pedigreequery.com/hephaistos""},""year"":""1924""}]"
eric,https://www.pedigreequery.com/eric,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""ERIC"",""horse_pk"":""eric"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BADGE2"",""pk"":""badge2"",""url"":""https://www.pedigreequery.com/badge2""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ERIC"",""pk"":""eric"",""url"":""https://www.pedigreequery.com/eric""},""time"":""2:10.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""CASTAWAY3"",""pk"":""castaway3"",""url"":""https://www.pedigreequery.com/castaway3""},""year"":""1890""}]"
eternal,https://www.pedigreequery.com/eternal,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""HAZEL BURKE"",""pk"":""hazel+burke"",""url"":""https://www.pedigreequery.com/hazel+burke""},""distance"":""9 F"",""family"":""8-k"",""grade"":"""",""horse_name"":""ETERNAL"",""horse_pk"":""eternal"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PURCHASE"",""pk"":""purchase"",""url"":""https://www.pedigreequery.com/purchase""},""series_grade"":""Grade II"",""sire"":{""name"":""SWEEP"",""pk"":""sweep"",""url"":""https://www.pedigreequery.com/sweep""},""surface"":""Dirt"",""third"":{""name"":""QUESTIONNAIRE2"",""pk"":""questionnaire2"",""url"":""https://www.pedigreequery.com/questionnaire2""},""time"":""1:49.80"",""track"":""OLD AQUEDUCT, NY"",""trainer"":""KIMBALL PATTERSON"",""winner"":{""name"":""ETERNAL"",""pk"":""eternal"",""url"":""https://www.pedigreequery.com/eternal""},""year"":""1919""}]"
evening+attire,https://www.pedigreequery.com/evening+attire,"[{""comment"":""WTW BY 2 L. 3RD STRAIGHT WIN."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""EVENING ATTIRE"",""horse_pk"":""evening+attire"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""EVENING ATTIRE"",""pk"":""evening+attire"",""url"":""https://www.pedigreequery.com/evening+attire""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ANGLIANA"",""pk"":""angliana"",""url"":""https://www.pedigreequery.com/angliana""},""time"":""2:30.96"",""track"":""BELMONT PARK"",""trainer"":"""",""winner"":{""name"":""DELOSVIENTOS"",""pk"":""delosvientos"",""url"":""https://www.pedigreequery.com/delosvientos""},""year"":""2008""}]"
exile,https://www.pedigreequery.com/exile,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""EXILE"",""horse_pk"":""exile"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""HANOVER"",""pk"":""hanover"",""url"":""https://www.pedigreequery.com/hanover""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""EXILE"",""pk"":""exile"",""url"":""https://www.pedigreequery.com/exile""},""time"":""2:13.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""THE BARD"",""pk"":""the+bard"",""url"":""https://www.pedigreequery.com/the+bard""},""year"":""1888""},{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""SECOND HAND"",""pk"":""second+hand"",""url"":""https://www.pedigreequery.com/second+hand""},""distance"":""10 F"",""family"":""19-c"",""grade"":"""",""horse_name"":""EXILE"",""horse_pk"":""exile"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PRINCE ROYAL5"",""pk"":""prince+royal5"",""url"":""https://www.pedigreequery.com/prince+royal5""},""series_grade"":""Grade II"",""sire"":{""name"":""MORTEMER"",""pk"":""mortemer"",""url"":""https://www.pedigreequery.com/mortemer""},""surface"":""Dirt"",""third"":{""name"":""TERRA COTTA"",""pk"":""terra+cotta"",""url"":""https://www.pedigreequery.com/terra+cotta""},""time"":""2:07.50"",""track"":""GRAVESEND, NY"",""trainer"":""WILLIAM LAKELAND"",""winner"":{""name"":""EXILE"",""pk"":""exile"",""url"":""https://www.pedigreequery.com/exile""},""year"":""1889""}]"
exterminator,https://www.pedigreequery.com/exterminator,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""EXTERMINATOR"",""horse_pk"":""exterminator"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""JOHN P GRIER"",""pk"":""john+p+grier"",""url"":""https://www.pedigreequery.com/john+p+grier""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""EXTERMINATOR"",""pk"":""exterminator"",""url"":""https://www.pedigreequery.com/exterminator""},""time"":""1:49.80"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""GREY LAG"",""pk"":""grey+lag"",""url"":""https://www.pedigreequery.com/grey+lag""},""year"":""1921""},{""comment"":""HD, 135LBS"",""country"":""UNITED STATES"",""dam"":{""name"":""FAIR EMPRESS"",""pk"":""fair+empress"",""url"":""https://www.pedigreequery.com/fair+empress""},""distance"":""9 F"",""family"":""A1"",""grade"":"""",""horse_name"":""EXTERMINATOR"",""horse_pk"":""exterminator"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GREY LAG"",""pk"":""grey+lag"",""url"":""https://www.pedigreequery.com/grey+lag""},""series_grade"":""Grade II"",""sire"":{""name"":""MCGEE"",""pk"":""mcgee"",""url"":""https://www.pedigreequery.com/mcgee""},""surface"":""Dirt"",""third"":{""name"":""POLLY ANN"",""pk"":""polly+ann"",""url"":""https://www.pedigreequery.com/polly+ann""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":""HENRY E. MCDANIEL"",""winner"":{""name"":""EXTERMINATOR"",""pk"":""exterminator"",""url"":""https://www.pedigreequery.com/exterminator""},""year"":""1922""}]"
fair+play,https://www.pedigreequery.com/fair+play,"[{""comment"":""NTR"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""FAIR PLAY"",""horse_pk"":""fair+play"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""FAIR PLAY"",""pk"":""fair+play"",""url"":""https://www.pedigreequery.com/fair+play""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""KING JAMES"",""pk"":""king+james"",""url"":""https://www.pedigreequery.com/king+james""},""time"":""2:04.20"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""CELT"",""pk"":""celt"",""url"":""https://www.pedigreequery.com/celt""},""year"":""1908""}]"
fast+falcon3,https://www.pedigreequery.com/fast+falcon3,"[{""comment"":""SY 3/4L. CAREER FINALE"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""FAST FALCON3"",""horse_pk"":""fast+falcon3"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PERCUSSION11"",""pk"":""percussion11"",""url"":""https://www.pedigreequery.com/percussion11""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""FAST FALCON3"",""pk"":""fast+falcon3"",""url"":""https://www.pedigreequery.com/fast+falcon3""},""time"":""2:31.64"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""CALIDOSCOPIO2"",""pk"":""calidoscopio2"",""url"":""https://www.pedigreequery.com/calidoscopio2""},""year"":""2013""}]"
father+hogan,https://www.pedigreequery.com/father+hogan,"[{""comment"":""NSR"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""FATHER HOGAN"",""horse_pk"":""father+hogan"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""FATHER HOGAN"",""pk"":""father+hogan"",""url"":""https://www.pedigreequery.com/father+hogan""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""GREAT CONTRACTOR"",""pk"":""great+contractor"",""url"":""https://www.pedigreequery.com/great+contractor""},""time"":""2:26.00"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""NASTY AND BOLD"",""pk"":""nasty+and+bold"",""url"":""https://www.pedigreequery.com/nasty+and+bold""},""year"":""1978""}]"
fearless27,https://www.pedigreequery.com/fearless27,"[{""comment"":""FAST, 7 RAN, BY 2Â¾ L."",""country"":""UNITED STATES"",""dam"":{""name"":""AND WHY NOT2"",""pk"":""and+why+not2"",""url"":""https://www.pedigreequery.com/and+why+not2""},""distance"":""12 F"",""family"":""A4"",""grade"":""Grade II"",""horse_name"":""FEARLESS27"",""horse_pk"":""fearless27"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""WARRANT11"",""pk"":""warrant11"",""url"":""https://www.pedigreequery.com/warrant11""},""series_grade"":""Grade II"",""sire"":{""name"":""GHOSTZAPPER"",""pk"":""ghostzapper"",""url"":""https://www.pedigreequery.com/ghostzapper""},""surface"":""Dirt"",""third"":{""name"":""LONE ROCK2"",""pk"":""lone+rock2"",""url"":""https://www.pedigreequery.com/lone+rock2""},""time"":""2:30.45"",""track"":""BELMONT PARK, NY"",""trainer"":""TODD A. PLETCHER"",""winner"":{""name"":""FEARLESS27"",""pk"":""fearless27"",""url"":""https://www.pedigreequery.com/fearless27""},""year"":""2022""}]"
